N,Tempo
404,245.515292
404,238.884504
404,330.505252
404,659.195966
404,229.743386
404,291.474064
405,251.170598
405,455.429184
405,259.883208
405,475.043568
405,248.573452
405,255.476228
405,251.606378
405,901.150606
405,468.47308
405,217.527858
406,326.120508
406,223.20754
406,288.15931
406,279.43943
406,276.244848
406,424.512312
406,681.88476
406,385.075704
406,410.853878
406,642.160768
407,288.430444
407,266.052554
407,266.223188
407,282.52453
407,310.027434
407,272.32967
407,458.953916
407,254.808228
407,289.016758
407,720.494284
408,914.578964
408,554.957696
408,253.877226
408,384.205428
408,276.235014
408,650.724126
408,245.777018
408,266.709858
408,328.378098
408,326.712384
409,329.458354
409,777.181628
409,300.681898
409,420.11645
409,634.5947
409,512.223868
409,344.002466
409,257.333102
409,274.176284
409,833.741958
410,263.75049
410,369.270012
410,727.737472
410,219.991146
410,261.529678
410,248.067536
410,233.78515
410,248.179582
410,347.435248
410,353.23211
411,281.315552
411,345.515506
411,281.740642
411,678.924106
411,270.56645
411,346.051784
411,2413.770056
411,266.736802
411,308.380108
411,233.912166
412,250.047576
412,560.469738
412,388.462302
412,286.197656
412,334.019292
412,284.955322
412,199.404706
412,212.909186
412,350.829116
412,280.539788
413,585.168078
413,308.413464
413,273.012208
413,260.762894
413,452.199536
413,274.393958
413,267.9043
413,211.31275
413,307.319952
413,368.198742
414,343.637674
414,415.014958
414,242.0453
414,241.09933
414,487.450684
414,262.502166
414,420.746814
414,266.929246
414,320.366842
414,889.916544
415,277.939218
415,439.038032
415,210.311612
415,426.120722
415,289.632154
415,308.023444
415,236.113728
415,475.036298
415,731.068476
415,855.274374
416,310.261788
416,261.94108
416,287.765442
416,411.34354
416,216.525862
416,345.787068
416,412.347248
416,266.56018
416,355.900246
416,284.34677
417,307.893864
417,302.428864
417,258.935952
417,291.719536
417,431.852152
417,368.339438
417,227.524284
417,495.280618
417,856.52783
417,258.130678
418,329.531484
418,298.438844
418,253.367462
418,253.468388
418,258.378718
418,275.004224
418,266.212068
418,512.333348
418,333.775528
418,306.628864
419,231.208104
419,497.366288
419,401.35652
419,239.718004
419,284.413054
419,265.938372
419,334.441814
419,895.24897
419,804.612256
419,410.642186
420,290.079052
420,255.56475
420,275.214202
420,320.969836
420,307.438412
420,268.11043
420,272.892464
420,233.83433
420,282.090034
420,229.066836
421,249.279938
421,288.272638
421,353.88984
421,227.473394
421,329.69613
421,361.22027
421,276.099022
421,540.105674
421,638.788712
421,316.890438
422,426.145528
422,692.31654
422,381.917904
422,394.305348
422,353.016996
422,1034.080232
422,1857.836878
422,316.772832
422,416.929568
422,333.204182
423,342.707526
423,1201.95139
423,545.675022
423,465.146354
423,375.966662
423,743.545728
423,365.802162
423,494.471494
423,619.063138
423,514.54475
424,391.822814
424,415.64361
424,448.215076
424,499.914258
424,322.460212
424,517.610608
424,581.561666
424,652.915428
424,384.651472
424,348.013866
425,925.80661
425,275.736796
425,280.866944
425,484.230874
425,262.197246
425,531.640676
425,812.81125
425,430.487506
425,289.520534
425,263.202236
426,376.27072
426,432.588572
426,441.524418
426,426.639468
426,345.31964
426,373.356258
426,1517.868484
426,578.829808
426,489.51412
426,452.83118
427,1122.034268
427,1871.405082
427,495.016326
427,877.721114
427,250.721132
427,307.678328
427,434.408244
427,316.708256
427,526.848806
427,302.10171
428,521.082736
428,363.39019
428,542.61002
428,596.228514
428,356.830394
428,401.961654
428,728.750584
428,391.906636
428,369.27814
428,500.929934
429,418.563206
429,488.569858
429,343.132612
429,1096.059802
429,468.918698
429,2699.864648
429,378.191748
429,519.525218
429,304.94262
429,659.972586
430,884.257816
430,322.395636
430,280.261812
430,322.898558
430,290.265938
430,316.194642
430,357.075868
430,735.193634
430,800.619672
430,375.788756
431,374.36039
431,485.385112
431,663.309578
431,348.616002
431,411.363214
431,365.343718
431,435.72713
431,388.620106
431,443.987708
431,320.86848
432,1131.188218
432,333.070752
432,597.646614
432,559.222696
432,299.141484
432,397.971206
432,260.612786
432,261.994966
432,359.80516
432,263.33267
433,419.670408
433,1042.692344
433,381.51719
433,1208.26785
433,859.541512
433,442.726554
433,422.669122
433,567.042788
433,438.861412
433,428.745668
434,1125.734338
434,422.071262
434,603.612826
434,715.876042
434,412.732564
434,537.748012
434,479.719972
434,711.318524
434,248.790274
434,273.679778
435,517.680744
435,524.471046
435,335.320218
435,305.621736
435,319.816024
435,381.169078
435,263.625186
435,517.295424
435,560.096394
435,1294.744766
436,1388.868576
436,431.93084
436,1353.813718
436,457.187272
436,451.5897
436,401.16322
436,512.893148
436,374.226532
436,459.639444
436,1250.913578
437,506.30855
437,296.08974
437,263.173156
437,665.984986
437,291.099864
437,299.76543
437,259.59839
437,364.904514
437,393.62666
437,366.183628
438,652.728972
438,471.177994
438,569.938012
438,602.247326
438,463.813782
438,1595.933004
438,493.003354
438,614.41795
438,370.136444
438,417.387586
439,761.995182
439,627.672682
439,486.012054
439,406.753096
439,590.876842
439,429.169046
439,1223.856718
439,758.794182
439,534.39178
439,938.506244
440,473.374004
440,740.619712
440,972.957682
440,1345.845654
440,636.939532
440,443.287638
440,643.725128
440,3155.273304
440,312.050668
440,279.06908
441,354.413288
441,294.243982
441,392.7226
441,386.058028
441,372.893106
441,364.741578
441,3170.387476
441,287.623886
441,383.702506
441,304.118956
442,550.806024
442,328.856216
442,414.481244
442,375.444068
442,365.304372
442,628.67938
442,640.99541
442,444.479084
442,314.485306
442,363.038232
443,292.273778
443,567.725326
443,441.222068
443,277.31869
443,484.189392
443,1456.563324
443,345.019854
443,496.785962
443,436.177024
443,567.870728
444,364.768948
444,622.447596
444,906.95217
444,2703.43471
444,1062.284488
444,289.750184
444,341.034968
444,367.656902
444,474.55433
444,2042.866826
445,281.992102
445,1933.374816
445,481.02945
445,310.523088
445,2287.413908
445,661.30345
445,392.30863
445,5436.65899
445,383.09096
445,611.71004
446,1120.496848
446,348.400464
446,391.357952
446,493.519534
446,467.482204
446,411.920876
446,1380.081556
446,382.139856
446,307.58082
446,597.700074
447,298.791236
447,492.804496
447,474.075786
447,342.96754
447,327.441962
447,354.740874
447,446.245298
447,351.3701
447,337.83226
447,347.99975
448,748.876016
448,310.098426
448,351.612578
448,1079.877776
448,481.577704
448,949.264756
448,342.861908
448,372.933306
448,500.886742
448,323.258216
449,365.066594
449,831.756784
449,349.36397
449,462.00737
449,537.797622
449,381.135294
449,552.514074
449,619.965488
449,285.647694
449,375.771222
450,388.408848
450,2296.279618
450,552.283142
450,288.096016
450,650.717284
450,381.641636
450,690.086322
450,412.628216
450,1367.679994
450,328.378098
451,358.630818
451,14194.05774
451,494.405634
451,390.252894
451,451.753918
451,941.17267
451,1051.936956
451,341.62941
451,406.209976
451,364.540582
452,512.402202
452,667.087904
452,409.27797
452,407.301776
452,504.433284
452,656.654414
452,560.383776
452,600.27712
452,303.643832
452,633.882228
453,1433.335258
453,726.096134
453,823.534694
453,417.756654
453,554.12505
453,363.624544
453,419.49421
453,536.84609
453,1655.864964
453,3554.992334
454,1288.130228
454,382.15354
454,417.763922
454,759.377504
454,1306.734066
454,1175.423968
454,719.026998
454,316.124078
454,490.833006
454,530.372254
455,431.465552
455,435.200262
455,590.736142
455,352.953704
455,390.177626
455,1699.01062
455,410.921446
455,840.133682
455,643.262406
455,428.525854
456,1148.691696
456,337.233972
456,805.327294
456,1343.095406
456,514.651236
456,409.458866
456,786.838926
456,480.80151
456,507.443116
456,371.944996
457,570.675716
457,457.029468
457,445.401108
457,380.777348
457,2587.052324
457,628.353934
457,677.026174
457,356.377938
457,368.241932
457,372.400448
458,397.914756
458,298.466214
458,353.582356
458,392.188886
458,278.598662
458,284.15518
458,690.98568
458,351.810582
458,456.419632
458,1076.575428
459,464.115278
459,1144.005456
459,1635.209242
459,6485.616048
459,2131.776242
459,390.99915
459,462.851558
459,365.026398
459,368.810714
459,1815.174902
460,2455.690906
460,488.653252
460,468.632168
460,1461.354768
460,413.127716
460,453.239592
460,2537.291278
460,467.796532
460,533.710524
460,384.57706
461,540.154854
461,376.642782
461,415.777038
461,1877.545346
461,486.337074
461,466.356618
461,551.615572
461,512.14347
461,594.117182
461,507.542332
462,426.694206
462,408.721162
462,452.838454
462,391.281404
462,4148.16611
462,367.07144
462,974.593034
462,594.193732
462,315.574544
462,1196.828512
463,335.212874
463,374.372364
463,337.844236
463,360.61471
463,518.8662
463,532.040532
463,815.513602
463,421.705616
463,340.30496
463,380.25176
464,415.062
464,406.861718
464,425.57589
464,518.282452
464,948.282432
464,397.553388
464,1102.52808
464,550.060192
464,1311.8903
464,345.687424
465,345.817858
465,534.78351
465,341.300968
465,619.654582
465,716.244678
465,600.31903
465,505.79793
465,489.377272
465,910.585952
465,945.034394
466,994.546548
466,520.87233
466,396.562086
466,415.451594
466,409.59743
466,410.272692
466,458.014786
466,405.377756
466,499.13293
466,484.1988
467,351.733176
467,673.714418
467,425.749946
467,636.876668
467,370.287404
467,431.756786
467,2887.38782
467,429.147662
467,413.42237
467,795.935144
468,395.20043
468,571.04179
468,442.85357
468,329.27104
468,364.808722
468,513.523512
468,423.470118
468,326.18594
468,466.505868
468,419.65544
469,583.069576
469,687.821464
469,1873.671222
469,470.624182
469,538.027272
469,986.702504
469,684.251402
469,323.089292
469,307.374266
469,1361.780926
470,703.8846
470,514.775684
470,469.765452
470,359.200458
470,412.192436
470,356.119204
470,363.76396
470,2594.360944
470,368.588332
470,620.649738
471,457.673944
471,482.947056
471,445.293766
471,395.901784
471,611.997
471,339.98379
471,620.552232
471,336.3004
471,765.464314
471,416.134984
472,557.731892
472,1208.98075
472,611.181888
472,419.728568
472,918.47661
472,1035.131836
472,388.40457
472,10797.22452
472,390.21184
472,397.21982
473,364.684702
473,341.78037
473,324.316232
473,775.411992
473,1352.17195
473,413.398852
473,490.987818
473,331.555574
473,950.825692
473,422.782022
474,629.001406
474,434.121288
474,1231.897056
474,404.066142
474,575.345706
474,374.690966
474,364.406726
474,409.527292
474,470.058824
474,427.999838
475,355.375084
475,412.478108
475,343.312228
475,1252.058838
475,456.305448
475,449.600678
475,497.24355
475,622.611814
475,378.725462
475,917.415168
476,428.448446
476,978.478274
476,1213.4831
476,603.789022
476,336.543738
476,417.157936
476,387.298226
476,421.12871
476,516.221156
476,333.637824
477,382.555108
477,532.707674
477,615.073546
477,370.609856
477,424.244174
477,432.119436
477,606.464002
477,364.681706
477,666.000808
477,417.15152
478,322.630846
478,402.742548
478,468.2306
478,488.098582
478,369.447492
478,376.961384
478,564.910502
478,413.548956
478,485.10671
478,321.593782
479,479.26452
479,1192.892806
479,429.773748
479,372.164382
479,441.003962
479,386.035362
479,612.081672
479,501.745472
479,520.618304
479,815.091508
480,493.777838
480,539.411164
480,948.796472
480,418.532846
480,619.071264
480,350.78293
480,364.199314
480,420.846458
480,664.205086
480,1032.684796
481,714.162428
481,410.646038
481,589.930442
481,672.809072
481,1266.078642
481,954.66304
481,404.326156
481,722.911388
481,1671.84471
481,373.467446
482,807.673836
482,893.966432
482,474.536796
482,645.730402
482,1450.741658
482,651.525122
482,541.175664
482,445.10004
482,387.59844
482,831.015232
483,1017.745106
483,391.13429
483,471.959748
483,414.94311
483,494.455668
483,611.45516
483,791.03935
483,486.868646
483,1153.763682
483,403.005986
484,399.955096
484,348.64936
484,1196.387174
484,348.382074
484,673.87222
484,494.626304
484,424.951514
484,509.939336
484,425.958212
484,420.812244
485,562.81585
485,1166.457754
485,397.549964
485,532.791492
485,345.942306
485,439.520428
485,383.039642
485,1113.62572
485,498.881042
485,559.347998
486,492.975558
486,317.771406
486,719.698418
486,542.1597
486,569.392324
486,631.625922
486,503.229436
486,410.664852
486,698.103992
486,1367.862602
487,579.513202
487,430.259564
487,365.303516
487,609.00598
487,376.06716
487,405.736132
487,532.331766
487,674.154046
487,435.826774
487,401.343692
488,473.702442
488,394.26558
488,921.442394
488,483.565014
488,465.934948
488,928.05693
488,617.155368
488,979.069724
488,438.12157
488,543.223278
489,1114.691008
489,475.491748
489,593.411124
489,617.463708
489,12654.03289
489,1062.03987
489,501.784818
489,1766.67073
489,434.285508
489,407.056304
490,738.35785
490,531.22072
490,422.039186
490,483.412344
490,397.652604
490,412.113746
490,578.335866
490,1022.129422
490,705.766712
490,627.724856
491,699.88218
491,458.125118
491,1569.686978
491,497.573702
491,537.677024
491,700.07035
491,1416.526718
491,438.230194
491,779.839502
491,515.118664
492,533.78793
492,395.392876
492,416.237624
492,1570.93188
492,475.730808
492,649.371456
492,599.43336
492,463.348922
492,430.507604
492,971.989472
493,694.965862
493,9388.298938
493,675.107716
493,786.963372
493,481.025602
493,672.73808
493,1467.523686
493,4639.88094
493,385.89167
493,953.006734
494,549.673168
494,539.525346
494,434.675528
494,391.517896
494,443.323988
494,435.3153
494,436.05215
494,562.00288
494,379.880128
494,963.243506
495,480.436294
495,793.225094
495,550.698682
495,465.81264
495,582.685972
495,2731.987932
495,360.123762
495,497.768284
495,743.131758
495,615.861712
496,595.89922
496,534.919078
496,625.247452
496,499.705986
496,950.402314
496,995.028086
496,538.448084
496,471.121974
496,470.225182
496,592.21925
497,1008.191298
497,731.27503
497,407.932996
497,440.29876
497,635.805818
497,1645.259982
497,2068.442716
497,528.107392
497,536.915798
497,452.681074
498,1071.859678
498,380.924034
498,2520.16499
498,606.476402
498,412.646178
498,830.066692
498,530.852082
498,415.471264
498,6413.4151
498,1187.136574
499,433.145378
499,588.210414
499,4804.768776
499,11583.67385
499,828.270544
499,780.041784
499,2173.789898
499,510.419166
499,1145.475306
499,401.65588
500,436.384008
500,643.885928
500,473.347918
500,492.921244
500,508.85566
500,412.89336
500,776.742852
500,416.750382
500,427.934834
500,2636.444308
